tissue	amplicon	module	asv_id	rho	p_value	n	padj	Genus
Adv-Root	16S	pink	ASV224	-0.054585978662891	0.866199571091195	12	0.987321856125595	Paracoccus
Adv-Root	16S	pink	ASV226	-0.170578839494467	0.59608153767801	12	0.936093828760891	Devosia
Adv-Root	16S	pink	ASV231	-0.262108948491498	0.410516870762914	12	0.902291657592173	Aeromicrobium
Adv-Root	16S	pink	ASV233	0.276192475374689	0.384862600516813	12	0.886721283797078	Novosphingobium
Adv-Root	16S	pink	ASV236	0.596631655104677	0.0405712358994523	12	0.54501639274719	Phenylobacterium
Adv-Root	16S	pink	ASV252	-0.145022756762407	0.652928524310088	12	0.943064432480962	Curtobacterium
Adv-Root	16S	pink	ASV253	0.403873735763166	0.19290610490261	12	0.771912671213594	Bradyrhizobium
Adv-Root	16S	pink	ASV254	-0.174400022261367	0.587748054547804	12	0.932856137345187	Paenibacillus
Adv-Root	16S	pink	ASV262	-0.0642526397805037	0.842745428367182	12	0.987321856125595	Corynebacterium
Adv-Root	16S	pink	ASV263	-0.357978993062806	0.253234441914348	12	0.817585483894894	Paenibacillus
Adv-Root	16S	pink	ASV264	-0.582464329981106	0.0468899740196576	12	0.576959606100534	Rhodococcus
Adv-Root	16S	pink	ASV272	-0.174400022261367	0.587748054547804	12	0.932856137345187	Herbiconiux
Adv-Root	16S	pink	ASV274	0.339642098095901	0.280090994826263	12	0.832996302518463	Ramlibacter
Adv-Root	16S	pink	ASV286	-0.162257920494737	0.614382472321589	12	0.938925003444529	Paenibacillus
Adv-Root	16S	pink	ASV295	0.0701819725665741	0.828415804422656	12	0.986600595347751	Paenibacillus
Adv-Root	16S	pink	ASV311	0.156042125181223	0.628187112922567	12	0.939377052428915	Streptomyces
Adv-Root	16S	pink	ASV320	0.0111969922449198	0.972449507584577	12	0.994578186240897	Microbacterium
Adv-Root	16S	pink	ASV321	-0.0458947427003598	0.887372502250497	12	0.987406217716971	Mesorhizobium
Adv-Root	16S	pink	ASV327	0.232036410819852	0.468029723645501	12	0.917902631033156	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	pink	ASV338	0.51402111824403	0.0873412890107061	12	0.684827004855373	Massilia
Adv-Root	16S	pink	ASV346	0.0183578970801439	0.95484265706236	12	0.994578186240897	Hephaestia
Adv-Root	16S	pink	ASV349	0.284547404742231	0.370043662697328	12	0.886721283797078	Rhizobiaceae
Adv-Root	16S	pink	ASV351	-0.0499255139983805	0.877543841408686	12	0.987406217716971	Hephaestia
Adv-Root	16S	pink	ASV356	0.670063243425253	0.0171167665670889	12	0.459109946582458	Methylobacterium-Methylorubrum
Adv-Root	16S	pink	ASV376	0.194949923796039	0.543735112842633	12	0.925168424951902	Paenibacillus
Adv-Root	16S	pink	ASV390	0.431410581383382	0.161423073925969	12	0.749067476282536	Acinetobacter
Adv-Root	16S	pink	ASV391	-0.119326331020935	0.711849439241826	12	0.965722297163523	Bosea
Adv-Root	16S	pink	ASV399	-0.0367157941602878	0.909806932914129	12	0.99085876357649	Methylobacterium-Methylorubrum
Adv-Root	16S	pink	ASV405	-0.715957986125613	0.00882491661043277	12	0.413479629479058	Sphingomonadaceae
Adv-Root	16S	pink	ASV412	0.47013192348475	0.122998942120402	12	0.728662006404775	Methylobacterium-Methylorubrum
Adv-Root	16S	pink	ASV418	0.0249627569991903	0.938619227321538	12	0.994578186240897	NA
Adv-Root	16S	pink	ASV431	-0.0748882709975708	0.817075808286029	12	0.984596368566715	Cohnella
Adv-Root	16S	pink	ASV449	0.275368456202159	0.386340424051356	12	0.886721283797078	Paenibacillus
Adv-Root	16S	pink	ASV461	-0.266189507662087	0.402997678092235	12	0.895709187098193	Azospirillum
Adv-Root	16S	pink	ASV500	0.163757935988673	0.611068017317104	12	0.936093828760891	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	purple	ASV003	0.258741258741259	0.416938426539878	12	0.906558884866629	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	purple	ASV004	0.661988246291759	0.0190217268823851	12	0.459109946582458	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	purple	ASV005	0.130520481086167	0.685982138201444	12	0.959273443776035	Vibrionimonas
Adv-Root	16S	purple	ASV006	0.1408485630408	0.662386795610918	12	0.947882862081285	Ralstonia
Adv-Root	16S	purple	ASV007	0.484062401173084	0.110797398379561	12	0.705598561256348	Amycolatopsis
Adv-Root	16S	purple	ASV008	0.195804195804196	0.54287352062982	12	0.925168424951902	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV009	-0.42223163284331	0.171528099020003	12	0.762744162540338	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	16S	purple	ASV010	0.21831527271324	0.495450359532312	12	0.917902631033156	Mesorhizobium
Adv-Root	16S	purple	ASV011	0.121015600293271	0.707927241461619	12	0.965722297163523	Hyphomicrobium
Adv-Root	16S	purple	ASV012	0.105078970250752	0.745176621912518	12	0.978009438456224	Paenarthrobacter
Adv-Root	16S	purple	ASV013	0.265734265734266	0.40397665927503	12	0.895709187098193	Azospirillum
Adv-Root	16S	purple	ASV014	0.156608423908939	0.626924801946276	12	0.939377052428915	Bradyrhizobium
Adv-Root	16S	purple	ASV015	0	1	12	1	Candidatus Obscuribacter
Adv-Root	16S	purple	ASV018	0.493871160178534	0.102705183346472	12	0.689141531429581	Edaphobacter
Adv-Root	16S	purple	ASV019	0.437829042711466	0.15458641247553	12	0.749067476282536	Bradyrhizobium
Adv-Root	16S	purple	ASV020	0.041958041958042	0.90373883620237	12	0.99085876357649	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV021	-0.0704242815203999	0.827831199192635	12	0.986600595347751	Rhizobiaceae
Adv-Root	16S	purple	ASV022	0.281697126081599	0.375065236242	12	0.886721283797078	Dyadobacter
Adv-Root	16S	purple	ASV024	0.154115823034436	0.632487778851591	12	0.942545410872055	Pantoea
Adv-Root	16S	purple	ASV029	0.671819534695189	0.0167217291703436	12	0.459109946582458	Acidibacter
Adv-Root	16S	purple	ASV031	0.387961777410781	0.212705541699813	12	0.791327590900036	Afipia
Adv-Root	16S	purple	ASV032	0.432950366803567	0.159765804068651	12	0.749067476282536	Hydrotalea
Adv-Root	16S	purple	ASV034	0.47694383644995	0.116927529277807	12	0.717628702053249	Aminobacter
Adv-Root	16S	purple	ASV035	0.660884294885181	0.01929371389078	12	0.459109946582458	Aquabacterium
Adv-Root	16S	purple	ASV037	0.380291120210159	0.222673422334491	12	0.798149166883207	Leifsonia
Adv-Root	16S	purple	ASV038	0.0707278114977058	0.827099002617218	12	0.986600595347751	Phenylobacterium
Adv-Root	16S	purple	ASV041	0.394694787223094	0.204183151132818	12	0.778221470673131	NA
Adv-Root	16S	purple	ASV046	-0.058009102704963	0.857881799820982	12	0.987321856125595	Hephaestia
Adv-Root	16S	purple	ASV047	0.0284742588925344	0.930002325688059	12	0.994578186240897	Xanthobacteraceae
Adv-Root	16S	purple	ASV049	0.406063718934741	0.190273611424011	12	0.771912671213594	Leifsonia
Adv-Root	16S	purple	ASV051	-0.413052684303238	0.182021678682794	12	0.771912671213594	Sphingomonas
Adv-Root	16S	purple	ASV054	0.048951048951049	0.88633510886492	12	0.987406217716971	Pseudomonas
Adv-Root	16S	purple	ASV057	-0.0774667096724398	0.810876457198891	12	0.982152379747206	Sphingobium
Adv-Root	16S	purple	ASV060	0.281697126081599	0.375065236242	12	0.886721283797078	Paenibacillus
Adv-Root	16S	purple	ASV065	0.278750786490958	0.38029300139806	12	0.886721283797078	Sphingomonas
Adv-Root	16S	purple	ASV070	0.493077372992185	0.103344920851371	12	0.689141531429581	Novosphingobium
Adv-Root	16S	purple	ASV077	0.0111969922449198	0.972449507584577	12	0.994578186240897	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV078	0.350909862832871	0.263402657026988	12	0.826999950963587	Shinella
Adv-Root	16S	purple	ASV080	0.333552340553537	0.28935525059363	12	0.845788618513613	Sphingomonas
Adv-Root	16S	purple	ASV085	0.171555932940514	0.593946325584656	12	0.936093828760891	Brevibacillus
Adv-Root	16S	purple	ASV086	0.341157678988934	0.277812017318807	12	0.832996302518463	Pseudarthrobacter
Adv-Root	16S	purple	ASV087	0.725113783812038	0.00762017432721259	12	0.413479629479058	Nevskia
Adv-Root	16S	purple	ASV089	-0.18852958379113	0.557336538045453	12	0.926234616424702	Azospirillum
Adv-Root	16S	purple	ASV091	0.268292100010454	0.399150546904642	12	0.895709187098193	Curtobacterium
Adv-Root	16S	purple	ASV099	0.0642526397805037	0.842745428367182	12	0.987321856125595	Mesorhizobium
Adv-Root	16S	purple	ASV105	0.2112728445612	0.509797409524132	12	0.917902631033156	Sphingomonas
Adv-Root	16S	purple	ASV113	0.113897035570137	0.724498415191349	12	0.971900457809065	Pseudolabrys
Adv-Root	16S	purple	ASV117	0.538061789677068	0.0711446933690692	12	0.649923602068764	Hyphomicrobium
Adv-Root	16S	purple	ASV123	0.247831610581943	0.437367692619138	12	0.917902631033156	Curvibacter
Adv-Root	16S	purple	ASV124	0.306051121361142	0.33330848122344	12	0.881250759149353	Streptomyces
Adv-Root	16S	purple	ASV130	0.0826105368606476	0.798539195641364	12	0.978009438456224	Alsobacter
Adv-Root	16S	purple	ASV135	0.275368456202159	0.386340424051356	12	0.886721283797078	Sphingomonas
Adv-Root	16S	purple	ASV140	0.110147382480863	0.733271493963402	12	0.974402738791461	Sphingomonas
Adv-Root	16S	purple	ASV141	0.0857779664702572	0.790963055170262	12	0.978009438456224	Cohnella
Adv-Root	16S	purple	ASV145	0.245590482948109	0.441657880650375	12	0.917902631033156	Cellulosimicrobium
Adv-Root	16S	purple	ASV147	0.23140450639501	0.469276755749554	12	0.917902631033156	Novosphingobium
Adv-Root	16S	purple	ASV149	0.272929893314455	0.390730829978829	12	0.889329294300154	Sphingomonadaceae
Adv-Root	16S	purple	ASV150	0.374303853688395	0.230645337056025	12	0.798149166883207	Massilia
Adv-Root	16S	purple	ASV154	0.275543237848574	0.386026721863042	12	0.886721283797078	Cellulomonadaceae
Adv-Root	16S	purple	ASV155	0.0458947427003598	0.887372502250497	12	0.987406217716971	Micropepsaceae
Adv-Root	16S	purple	ASV161	-0.42223163284331	0.171528099020003	12	0.762744162540338	Novosphingobium
Adv-Root	16S	purple	ASV162	0.100968433940792	0.754869661977492	12	0.978009438456224	Xanthobacteraceae
Adv-Root	16S	purple	ASV165	0.679242191965325	0.0151257673246729	12	0.459109946582458	Puia
Adv-Root	16S	purple	ASV166	-0.122592131959211	0.704272667435206	12	0.965722297163523	Cnuibacter
Adv-Root	16S	purple	ASV167	-0.00746466149661322	0.981631299331817	12	0.994578186240897	Paenibacillus
Adv-Root	16S	purple	ASV170	0.00832091899973009	0.979524628679111	12	0.994578186240897	Enterobacteriaceae
Adv-Root	16S	purple	ASV171	0.403873735763166	0.19290610490261	12	0.771912671213594	Paenibacillus
Adv-Root	16S	purple	ASV173	-0.385515838683022	0.215854064357948	12	0.791327590900036	Paenibacillus
Adv-Root	16S	purple	ASV178	-0.281183306563777	0.375974220135105	12	0.886721283797078	Paenibacillus
Adv-Root	16S	purple	ASV183	0.282794375686695	0.373127948683239	12	0.886721283797078	Novosphingobium
Adv-Root	16S	purple	ASV185	0.0142371294462672	0.964972781580715	12	0.994578186240897	Paenibacillus
Adv-Root	16S	purple	ASV191	0.380697736327274	0.222138113177062	12	0.798149166883207	Paenibacillus
Adv-Root	16S	purple	ASV193	0.133134703995681	0.679984402489108	12	0.955992662871531	Bacillus
Adv-Root	16S	purple	ASV196	0.272929893314455	0.390730829978829	12	0.889329294300154	Streptomyces
Adv-Root	16S	purple	ASV202	0.163757935988673	0.611068017317104	12	0.936093828760891	Phenylobacterium
Adv-Root	16S	purple	ASV203	0.220504353492847	0.491028011111274	12	0.917902631033156	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV221	-0.155959939036831	0.628370386450367	12	0.939377052428915	Staphylococcus
Adv-Root	16S	purple	ASV223	-0.413052684303238	0.182021678682794	12	0.771912671213594	28-YEA-48
Adv-Root	16S	purple	ASV224	-0.0857779664702572	0.790963055170263	12	0.978009438456224	Paracoccus
Adv-Root	16S	purple	ASV226	0.295392624490418	0.351261058349736	12	0.88284409626466	Devosia
Adv-Root	16S	purple	ASV231	-0.0208022974993252	0.948836371962075	12	0.994578186240897	Aeromicrobium
Adv-Root	16S	purple	ASV233	0.279924806122996	0.378205418447582	12	0.886721283797078	Novosphingobium
Adv-Root	16S	purple	ASV236	0.211115816421655	0.510119378093167	12	0.917902631033156	Phenylobacterium
Adv-Root	16S	purple	ASV252	-0.00725113783812037	0.982156653918725	12	0.994578186240897	Curtobacterium
Adv-Root	16S	purple	ASV253	0.660884294885181	0.01929371389078	12	0.459109946582458	Bradyrhizobium
Adv-Root	16S	purple	ASV254	0.302905301822375	0.33855443011568	12	0.881250759149353	Paenibacillus
Adv-Root	16S	purple	ASV262	-0.0642526397805037	0.842745428367182	12	0.987321856125595	Corynebacterium
Adv-Root	16S	purple	ASV263	-0.156042125181223	0.628187112922567	12	0.939377052428915	Paenibacillus
Adv-Root	16S	purple	ASV264	-0.116492865996221	0.718442642840077	12	0.967153690887027	Rhodococcus
Adv-Root	16S	purple	ASV272	0.302905301822375	0.33855443011568	12	0.881250759149353	Herbiconiux
Adv-Root	16S	purple	ASV274	0.23140450639501	0.469276755749554	12	0.917902631033156	Ramlibacter
Adv-Root	16S	purple	ASV286	-0.087369649497166	0.787162145160762	12	0.978009438456224	Paenibacillus
Adv-Root	16S	purple	ASV295	0.0701819725665741	0.828415804422656	12	0.986600595347751	Paenibacillus
Adv-Root	16S	purple	ASV311	0.275368456202159	0.386340424051356	12	0.886721283797078	Streptomyces
Adv-Root	16S	purple	ASV320	-0.23140450639501	0.469276755749554	12	0.917902631033156	Microbacterium
Adv-Root	16S	purple	ASV321	-0.302905301822375	0.338554430115681	12	0.881250759149353	Mesorhizobium
Adv-Root	16S	purple	ASV327	0.282794375686695	0.373127948683239	12	0.886721283797078	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	purple	ASV338	0.458947427003598	0.133408824185375	12	0.738981458391881	Massilia
Adv-Root	16S	purple	ASV346	0.495663221163886	0.101270637740195	12	0.689141531429581	Hephaestia
Adv-Root	16S	purple	ASV349	0.0826105368606476	0.798539195641364	12	0.978009438456224	Rhizobiaceae
Adv-Root	16S	purple	ASV351	0.0582464329981107	0.85730559860378	12	0.987321856125595	Hephaestia
Adv-Root	16S	purple	ASV356	0.394694787223094	0.204183151132818	12	0.778221470673131	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV376	0.366505856736554	0.241280011814372	12	0.798149166883207	Paenibacillus
Adv-Root	16S	purple	ASV390	0.284547404742231	0.370043662697328	12	0.886721283797078	Acinetobacter
Adv-Root	16S	purple	ASV391	0.321263198902518	0.308570237519024	12	0.860949535528896	Bosea
Adv-Root	16S	purple	ASV399	0.431410581383382	0.161423073925969	12	0.749067476282536	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV405	-0.312084250362447	0.323372025765544	12	0.872785850127849	Sphingomonadaceae
Adv-Root	16S	purple	ASV412	0.574143410981376	0.0509084665577612	12	0.576959606100534	Methylobacterium-Methylorubrum
Adv-Root	16S	purple	ASV418	-0.44516916648556	0.146997817818705	12	0.748099287541549	NA
Adv-Root	16S	purple	ASV431	0.0332836759989204	0.918211818494155	12	0.994298141672645	Cohnella
Adv-Root	16S	purple	ASV449	-0.165221073721295	0.607841488988687	12	0.936093828760891	Paenibacillus
Adv-Root	16S	purple	ASV461	-0.247831610581943	0.437367692619138	12	0.917902631033156	Azospirillum
Adv-Root	16S	purple	ASV500	-0.194949923796039	0.543735112842633	12	0.925168424951902	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	midnightblue	ASV003	-0.41958041958042	0.176577010697551	12	0.771912671213594	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	midnightblue	ASV004	0.471842686186679	0.121455142891161	12	0.728662006404775	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	16S	midnightblue	ASV005	0.0435068270287222	0.893202174251184	12	0.989527898925332	Vibrionimonas
Adv-Root	16S	midnightblue	ASV006	-0.0845091378244798	0.793995995909263	12	0.978009438456224	Ralstonia
Adv-Root	16S	midnightblue	ASV007	0.448469577557416	0.14366512941483	12	0.738981458391881	Amycolatopsis
Adv-Root	16S	midnightblue	ASV008	-0.356643356643357	0.256012537309024	12	0.822445939230288	Methylobacterium-Methylorubrum
Adv-Root	16S	midnightblue	ASV009	-0.0917894854007196	0.776630219061886	12	0.978009438456224	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	16S	midnightblue	ASV010	0.2112728445612	0.509797409524132	12	0.917902631033156	Mesorhizobium
Adv-Root	16S	midnightblue	ASV011	0.452028859918983	0.140125985547373	12	0.738981458391881	Hyphomicrobium
Adv-Root	16S	midnightblue	ASV012	-0.231173734551654	0.469732557172843	12	0.917902631033156	Paenarthrobacter
Adv-Root	16S	midnightblue	ASV013	0.454545454545455	0.140413038412287	12	0.738981458391881	Azospirillum
Adv-Root	16S	midnightblue	ASV014	0.452028859918983	0.140125985547373	12	0.738981458391881	Bradyrhizobium
Adv-Root	16S	midnightblue	ASV015	-0.353639057488529	0.259449369689513	12	0.822445939230288	Candidatus Obscuribacter
Adv-Root	16S	midnightblue	ASV018	0.746060688780339	0.00532943475257012	12	0.413479629479058	Edaphobacter
Adv-Root	16S	midnightblue	ASV019	0.430823778028083	0.162057506175237	12	0.749067476282536	Bradyrhizobium
Adv-Root	16S	midnightblue	ASV020	0.370629370629371	0.23673221413855	12	0.798149166883207	Methylobacterium-Methylorubrum
Adv-Root	16S	midnightblue	ASV021	-0.26761226977752	0.400392400275396	12	0.895709187098193	Rhizobiaceae
Adv-Root	16S	midnightblue	ASV022	0.16197584749692	0.615006487406935	12	0.939131528067347	Dyadobacter
Adv-Root	16S	midnightblue	ASV024	0.241681631576729	0.449188744038428	12	0.917902631033156	Pantoea
Adv-Root	16S	midnightblue	ASV029	0.66062254245027	0.0193586182577715	12	0.459109946582458	Acidibacter
Adv-Root	16S	midnightblue	ASV031	0.533892354235019	0.0737924589866295	12	0.649923602068764	Afipia
Adv-Root	16S	midnightblue	ASV032	0.634496227212123	0.0266776480706264	12	0.51155181248942	Hydrotalea
Adv-Root	16S	midnightblue	ASV034	0.751008578290594	0.00487425407932545	12	0.413479629479058	Aminobacter
Adv-Root	16S	midnightblue	ASV035	0.734315883205756	0.00653792500360007	12	0.413479629479058	Aquabacterium
Adv-Root	16S	midnightblue	ASV037	0.598606392923399	0.0397412805491411	12	0.54501639274719	Leifsonia
Adv-Root	16S	midnightblue	ASV038	0.120653325496086	0.708767837259859	12	0.965722297163523	Phenylobacterium
Adv-Root	16S	midnightblue	ASV041	0.403873735763166	0.19290610490261	12	0.771912671213594	NA
Adv-Root	16S	midnightblue	ASV046	0.449570545963463	0.142564309465781	12	0.738981458391881	Hephaestia
Adv-Root	16S	midnightblue	ASV047	0.192201247524607	0.549541121562551	12	0.925213404488747	Xanthobacteraceae
Adv-Root	16S	midnightblue	ASV049	0.420565994610982	0.173403363306789	12	0.765097842750772	Leifsonia
Adv-Root	16S	midnightblue	ASV051	-0.0550736912404317	0.865013709117167	12	0.987321856125595	Sphingomonas
Adv-Root	16S	midnightblue	ASV054	-0.307692307692308	0.330862674250893	12	0.881250759149353	Pseudomonas
Adv-Root	16S	midnightblue	ASV057	-0.309866838689759	0.327005010215011	12	0.874600111196244	Sphingobium
Adv-Root	16S	midnightblue	ASV060	0.366206263906079	0.241694267703283	12	0.798149166883207	Paenibacillus
Adv-Root	16S	midnightblue	ASV065	0.507576058983536	0.0920740403105098	12	0.689141531429581	Sphingomonas
Adv-Root	16S	midnightblue	ASV070	0.304547789201056	0.33580990099826	12	0.881250759149353	Novosphingobium
Adv-Root	16S	midnightblue	ASV077	0.20901052190517	0.51444466161962	12	0.917902631033156	Methylobacterium-Methylorubrum
Adv-Root	16S	midnightblue	ASV078	0.483475811014177	0.111294307163287	12	0.705598561256348	Shinella
Adv-Root	16S	midnightblue	ASV080	0.268292100010454	0.399150546904642	12	0.895709187098193	Sphingomonas
Adv-Root	16S	midnightblue	ASV085	0.49907180491786	0.0985791489665405	12	0.689141531429581	Brevibacillus
Adv-Root	16S	midnightblue	ASV086	0.187220677493927	0.560126404021135	12	0.926234616424702	Pseudarthrobacter
Adv-Root	16S	midnightblue	ASV087	0.833880851383843	0.000748444730074879	12	0.316228764189478	Nevskia
Adv-Root	16S	midnightblue	ASV089	0.246538686496093	0.439840269979982	12	0.917902631033156	Azospirillum
Adv-Root	16S	midnightblue	ASV091	-0.0435068270287222	0.893202174251184	12	0.989527898925332	Curtobacterium
Adv-Root	16S	midnightblue	ASV099	0.229473713501799	0.473096623771817	12	0.917902631033156	Mesorhizobium
Adv-Root	16S	midnightblue	ASV105	-0.0633818533683599	0.844853681587023	12	0.987321856125595	Sphingomonas
Adv-Root	16S	midnightblue	ASV113	0.338131824348845	0.282372569639077	12	0.833663401063855	Pseudolabrys
